latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-28T23:00:00+0000,Partly Cloudy,partly-cloudy-night,,,5.05,1.91,2.94,0.86,4.02,230.0,12.71,0.39,997.91,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T00:00:00+0000,Clear,clear-night,,,5.6,2.47,3.89,0.89,4.24,233.0,12.71,0.0,998.43,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T01:00:00+0000,Clear,clear-night,,,5.24,2.26,3.53,0.89,3.81,233.0,12.71,0.0,998.84,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T02:00:00+0000,Clear,clear-night,,,5.79,2.8,3.98,0.88,4.05,234.0,12.84,0.0,999.24,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T03:00:00+0000,Clear,clear-night,,,6.36,3.04,4.08,0.85,4.96,236.0,12.71,,999.78,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T04:00:00+0000,Clear,clear-night,,,6.39,2.97,3.87,0.84,5.26,237.0,12.71,,1000.31,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T05:00:00+0000,Clear,clear-night,,,6.37,2.79,3.57,0.82,5.61,235.0,12.42,,1000.89,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T06:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.37,2.81,3.33,0.81,5.56,235.0,12.15,0.75,1001.62,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T07:00:00+0000,Clear,clear-day,,,6.37,2.73,2.72,0.77,5.76,234.0,12.57,0.16,1002.26,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T08:00:00+0000,Clear,clear-day,,,7.7,4.06,2.76,0.71,6.77,236.0,12.15,0.16,1002.62,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T09:00:00+0000,Partly Cloudy,partly-cloudy-day,,,9.21,5.73,2.92,0.65,7.71,243.0,12.15,0.31,1003.17,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T10:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,9.72,6.43,2.33,0.6,7.5,244.0,11.57,0.75,1003.63,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T11:00:00+0000,Partly Cloudy,partly-cloudy-day,,,10.24,10.24,4.61,0.68,6.99,246.0,11.57,0.31,1003.89,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T12:00:00+0000,Partly Cloudy,partly-cloudy-day,,,9.76,6.48,1.66,0.57,7.5,247.0,11.88,0.31,1004.42,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T13:00:00+0000,Clear,clear-day,,,11.49,11.49,0.28,0.46,7.64,246.0,11.88,0.16,1004.63,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T14:00:00+0000,Partly Cloudy,partly-cloudy-day,,,11.94,11.94,0.17,0.44,6.56,234.0,12.39,0.26,1004.41,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T15:00:00+0000,Clear,clear-day,,,11.43,11.43,1.14,0.49,7.39,214.0,11.88,0.2,1004.13,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T16:00:00+0000,Partly Cloudy,partly-cloudy-day,,,10.31,10.31,4.64,0.68,7.21,207.0,9.91,0.52,1003.91,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T17:00:00+0000,Overcast,cloudy,,,8.09,4.94,4.58,0.79,5.67,212.0,9.22,1.0,1003.68,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T18:00:00+0000,Overcast,cloudy,,,6.98,3.55,5.17,0.88,5.64,216.0,8.92,1.0,1003.55,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T19:00:00+0000,Overcast,cloudy,,,6.61,3.53,5.14,0.9,4.6,217.0,9.72,1.0,1003.21,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T20:00:00+0000,Partly Cloudy,partly-cloudy-night,,,6.92,3.78,5.14,0.88,4.89,230.0,12.31,0.39,1003.47,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T21:00:00+0000,Partly Cloudy,partly-cloudy-night,,,6.45,3.48,4.38,0.87,4.32,238.0,12.63,0.26,1003.96,
51.510357,-0.116773,2016-03-29T14:00:00+0000,2016-03-29T22:00:00+0000,Clear,clear-night,,,6.32,3.61,4.61,0.89,3.77,234.0,12.44,0.16,1004.43,
