latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T00:00:00+0000,Clear,clear-night,,,9.18,6.56,7.73,0.91,5.02,193.0,8.1,,1026.82,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T01:00:00+0000,Clear,clear-night,,,9.2,6.61,8.21,0.94,4.96,198.0,7.69,,1026.52,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T02:00:00+0000,Clear,clear-night,,,9.66,7.47,8.29,0.91,4.26,202.0,7.6,,1026.24,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T03:00:00+0000,Clear,clear-night,,,9.81,7.57,8.89,0.94,4.46,205.0,6.49,,1026.15,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T04:00:00+0000,Clear,clear-night,,,10.31,10.31,9.31,0.94,4.18,206.0,5.34,,1025.97,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T05:00:00+0000,Clear,clear-night,,,10.43,10.43,9.42,0.93,4.33,213.0,4.3,,1025.71,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T06:00:00+0000,Clear,clear-night,,,10.94,10.94,10.02,0.94,3.97,217.0,5.76,,1025.76,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T07:00:00+0000,Overcast,cloudy,,,11.13,11.13,10.41,0.95,4.04,220.0,6.84,1.0,1025.62,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T08:00:00+0000,Overcast,cloudy,,,11.59,11.59,11.0,0.96,4.29,220.0,6.92,1.0,1026.09,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T09:00:00+0000,Overcast,cloudy,,,11.63,11.63,11.0,0.96,4.67,217.0,5.73,1.0,1026.6,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T10:00:00+0000,Overcast,cloudy,,,11.74,11.74,11.48,0.98,4.39,217.0,8.9,1.0,1026.86,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T11:00:00+0000,Overcast,cloudy,,,13.06,13.06,11.52,0.9,4.85,217.0,8.85,1.0,1027.09,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T12:00:00+0000,Overcast,cloudy,,,13.67,13.67,11.6,0.87,4.91,218.0,8.72,1.0,1026.8,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T13:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,14.9,14.9,11.81,0.82,5.38,219.0,9.7,0.75,1026.67,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T14:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,14.38,14.38,11.56,0.83,5.23,216.0,9.58,0.75,1026.3,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T15:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,13.93,13.93,11.61,0.86,4.43,219.0,9.12,0.75,1026.39,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T16:00:00+0000,Overcast,cloudy,,,13.86,13.86,11.58,0.86,4.22,213.0,9.32,1.0,1026.64,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T17:00:00+0000,Overcast,cloudy,,,13.41,13.41,11.49,0.88,3.95,204.0,9.46,1.0,1026.51,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T18:00:00+0000,Overcast,cloudy,,,12.91,12.91,11.52,0.91,3.9,201.0,9.51,1.0,1026.68,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T19:00:00+0000,Overcast,cloudy,,,12.53,12.53,11.17,0.91,4.14,207.0,8.47,1.0,1026.78,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T20:00:00+0000,Clear,clear-night,,,12.16,12.16,11.15,0.94,3.34,200.0,8.35,,1026.57,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T21:00:00+0000,Clear,clear-night,,,12.47,12.47,11.43,0.93,3.77,194.0,8.69,,1026.09,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T22:00:00+0000,Clear,clear-night,,,12.47,12.47,11.16,0.92,3.94,186.0,9.45,,1025.6,
51.510357,-0.116773,2016-01-24T14:00:00+0000,2016-01-24T23:00:00+0000,Clear,clear-night,,,12.02,12.02,10.54,0.91,3.25,182.0,10.32,0.0,1025.17,
