latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T00:00:00+0000,Clear,clear-night,,,3.83,1.07,-0.57,0.73,3.03,21.0,12.54,,1026.18,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T01:00:00+0000,Clear,clear-night,,,3.26,0.52,-0.18,0.78,2.87,18.0,12.84,0.0,1026.28,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T02:00:00+0000,Clear,clear-night,,,2.66,-0.14,-0.51,0.8,2.79,13.0,12.71,0.0,1026.37,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T03:00:00+0000,Clear,clear-night,,,2.22,-0.42,-0.57,0.82,2.52,15.0,12.71,0.0,1026.14,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T04:00:00+0000,Clear,clear-night,,,1.53,-0.86,-0.73,0.85,2.16,19.0,13.04,0.0,1026.09,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T05:00:00+0000,Clear,clear-night,,,1.92,0.16,-0.64,0.83,1.7,359.0,12.71,0.0,1026.59,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T06:00:00+0000,Clear,clear-night,,,1.53,-0.73,-0.67,0.85,2.05,9.0,12.71,0.0,1026.94,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T07:00:00+0000,Partly Cloudy,partly-cloudy-day,,,1.53,-1.15,-0.7,0.85,2.45,15.0,13.79,0.26,1027.33,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T08:00:00+0000,Partly Cloudy,partly-cloudy-day,,,2.41,0.05,-0.81,0.79,2.28,9.0,13.79,0.26,1027.86,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T09:00:00+0000,Partly Cloudy,partly-cloudy-day,,,4.34,1.98,-0.64,0.7,2.66,29.0,14.05,0.26,1027.8,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T10:00:00+0000,Partly Cloudy,partly-cloudy-day,,,6.04,3.74,-0.74,0.62,3.02,39.0,12.15,0.26,1027.87,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T11:00:00+0000,Partly Cloudy,partly-cloudy-day,,,7.01,4.65,-1.31,0.55,3.43,63.0,12.15,0.31,1027.51,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T12:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,7.23,5.61,-1.43,0.54,2.41,74.0,12.15,0.75,1027.37,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T13:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,8.35,8.35,-1.75,0.49,1.21,55.0,12.15,0.75,1026.95,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T14:00:00+0000,Partly Cloudy,partly-cloudy-day,,,8.12,7.61,-1.96,0.49,1.41,89.0,12.15,0.31,1026.32,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T15:00:00+0000,Partly Cloudy,partly-cloudy-day,,,8.03,8.03,-2.08,0.49,0.66,82.0,12.15,0.31,1026.06,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T16:00:00+0000,Partly Cloudy,partly-cloudy-day,,,7.91,7.91,-2.05,0.49,0.55,81.0,12.15,0.5,1026.42,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T17:00:00+0000,Partly Cloudy,partly-cloudy-day,,,7.33,7.33,-1.59,0.53,1.22,114.0,12.15,0.35,1026.23,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T18:00:00+0000,Partly Cloudy,partly-cloudy-night,,,6.79,5.61,-1.67,0.55,1.85,148.0,13.79,0.35,1025.96,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T19:00:00+0000,Partly Cloudy,partly-cloudy-night,,,6.59,4.8,-1.47,0.56,2.48,159.0,14.05,0.35,1025.52,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T20:00:00+0000,Partly Cloudy,partly-cloudy-night,,,6.14,4.0,-1.41,0.58,2.82,183.0,14.05,0.35,1025.63,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T21:00:00+0000,Clear,clear-night,,,6.09,3.84,-1.23,0.59,2.97,177.0,13.04,0.21,1025.3,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T22:00:00+0000,Clear,clear-night,,,5.78,3.23,-0.47,0.64,3.3,201.0,13.04,0.0,1025.03,
51.510357,-0.116773,2016-02-29T14:00:00+0000,2016-02-29T23:00:00+0000,Clear,clear-night,,,5.72,2.89,0.12,0.67,3.73,211.0,12.84,0.0,1024.48,
