latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T00:00:00+0000,Clear,clear-night,,,10.34,10.34,7.17,0.81,7.58,204.0,11.39,,1008.82,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T01:00:00+0000,Clear,clear-night,,,9.77,6.79,7.33,0.85,6.5,207.0,9.91,,1008.67,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T02:00:00+0000,Clear,clear-night,,,9.33,6.37,7.71,0.9,6.07,206.0,10.65,,1007.87,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T03:00:00+0000,Clear,clear-night,,,9.74,6.93,7.81,0.88,5.96,203.0,9.64,,1007.15,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T04:00:00+0000,Clear,clear-night,,,9.34,6.43,8.25,0.93,5.95,200.0,10.59,,1006.06,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T05:00:00+0000,Clear,clear-night,,,9.77,6.98,7.84,0.88,5.9,198.0,10.3,,1005.28,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T06:00:00+0000,Clear,clear-night,,,9.88,7.08,8.12,0.89,6.04,196.0,10.83,,1004.31,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T07:00:00+0000,Overcast,cloudy,,,9.81,6.84,7.82,0.87,6.51,197.0,10.38,1.0,1003.69,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T08:00:00+0000,Overcast,cloudy,,,9.9,6.69,7.84,0.87,7.4,193.0,11.67,1.0,1002.94,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T09:00:00+0000,Overcast,cloudy,,,10.24,10.24,7.82,0.85,8.26,189.0,11.44,1.0,1001.75,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T10:00:00+0000,Overcast,cloudy,,,10.72,10.72,7.81,0.82,9.64,194.0,10.8,1.0,1000.69,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T11:00:00+0000,Overcast,cloudy,,,10.93,10.93,7.82,0.81,10.37,197.0,11.83,1.0,999.57,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T12:00:00+0000,Breezy and Overcast,wind,,,11.35,11.35,7.78,0.79,10.97,194.0,12.1,1.0,998.22,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T13:00:00+0000,Breezy and Overcast,wind,,,11.46,11.46,6.85,0.73,10.98,200.0,12.15,1.0,996.84,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T14:00:00+0000,Windy and Overcast,wind,,,11.9,11.9,6.81,0.71,11.31,199.0,12.15,1.0,995.31,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T15:00:00+0000,Windy and Overcast,wind,,,11.93,11.93,6.78,0.71,11.47,197.0,12.02,1.0,993.91,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T16:00:00+0000,Windy and Overcast,wind,,,12.02,12.02,6.28,0.68,11.7,197.0,11.97,1.0,992.81,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T17:00:00+0000,Windy and Partly Cloudy,wind,,,11.88,11.88,6.12,0.68,11.53,196.0,11.97,0.35,991.64,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T18:00:00+0000,Breezy and Partly Cloudy,wind,,,11.78,11.78,5.76,0.67,10.9,188.0,11.83,0.35,990.8,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T19:00:00+0000,Overcast,cloudy,,,11.12,11.12,5.63,0.69,9.67,181.0,11.2,1.0,989.88,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T20:00:00+0000,Clear,clear-night,,,9.78,6.14,6.65,0.81,9.0,183.0,9.35,,988.89,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T21:00:00+0000,Clear,clear-night,,,9.38,5.49,7.27,0.87,9.56,183.0,8.59,,987.49,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T22:00:00+0000,Clear,clear-night,,,9.34,5.48,7.68,0.89,9.4,191.0,8.35,,986.45,
51.510357,-0.116773,2016-02-06T14:00:00+0000,2016-02-06T23:00:00+0000,Clear,clear-night,,,8.86,5.26,7.27,0.9,7.74,232.0,9.82,,987.2,
