latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T00:00:00+0000,Breezy,wind,,,11.11,11.11,9.96,0.93,8.87,212.0,7.26,,1011.35,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T01:00:00+0000,Breezy,wind,,,11.13,11.13,9.97,0.93,8.98,216.0,7.79,,1010.54,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T02:00:00+0000,Breezy,wind,,,11.6,11.6,10.43,0.93,9.56,220.0,8.71,,1009.97,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T03:00:00+0000,Breezy,wind,,,11.63,11.63,10.43,0.92,9.59,218.0,10.24,,1009.33,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T04:00:00+0000,Breezy,wind,,,12.0,12.0,10.47,0.9,9.38,221.0,9.37,,1008.84,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T05:00:00+0000,Breezy,wind,,,12.03,12.03,10.52,0.9,9.76,222.0,12.31,,1008.51,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T06:00:00+0000,Breezy,wind,,,12.08,12.08,10.44,0.9,9.58,223.0,12.05,,1008.31,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T07:00:00+0000,Breezy and Overcast,wind,,,12.44,12.44,10.37,0.87,9.54,215.0,10.88,1.0,1008.18,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T08:00:00+0000,Breezy and Overcast,wind,,,12.08,12.08,10.47,0.9,9.83,214.0,9.45,1.0,1007.81,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T09:00:00+0000,Breezy and Overcast,wind,,,12.13,12.13,10.56,0.9,9.95,216.0,8.27,1.0,1007.61,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T10:00:00+0000,Breezy and Overcast,wind,,,12.56,12.56,10.61,0.88,9.84,214.0,8.88,1.0,1007.43,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T11:00:00+0000,Breezy and Overcast,wind,,,12.58,12.58,10.63,0.88,10.33,212.0,7.5,1.0,1007.23,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T12:00:00+0000,Overcast,cloudy,,,12.6,12.6,10.62,0.88,9.55,214.0,9.29,1.0,1006.79,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T13:00:00+0000,Overcast,cloudy,,,12.58,12.58,11.03,0.9,9.86,215.0,9.5,1.0,1006.23,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T14:00:00+0000,Overcast,cloudy,,,12.57,12.57,11.15,0.91,8.6,217.0,9.93,1.0,1005.8,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T15:00:00+0000,Overcast,cloudy,,,12.56,12.56,11.14,0.91,8.31,217.0,10.93,1.0,1005.92,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T16:00:00+0000,Overcast,cloudy,,,12.56,12.56,10.48,0.87,7.6,230.0,12.01,1.0,1006.37,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T17:00:00+0000,Overcast,cloudy,,,12.31,12.31,9.58,0.83,7.18,244.0,11.57,1.0,1007.43,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T18:00:00+0000,Partly Cloudy,partly-cloudy-night,,,11.24,11.24,6.55,0.73,6.64,260.0,12.15,0.32,1008.8,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T19:00:00+0000,Partly Cloudy,partly-cloudy-night,,,10.16,10.16,6.04,0.76,5.9,268.0,12.15,0.5,1010.2,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T20:00:00+0000,Partly Cloudy,partly-cloudy-night,,,9.57,6.84,5.94,0.78,5.54,262.0,12.57,0.39,1011.4,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T21:00:00+0000,Partly Cloudy,partly-cloudy-night,,,9.17,6.27,4.65,0.73,5.77,266.0,12.89,0.35,1012.7,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T22:00:00+0000,Partly Cloudy,partly-cloudy-night,,,9.02,6.14,4.43,0.73,5.57,274.0,12.89,0.42,1014.11,
51.510357,-0.116773,2016-01-27T14:00:00+0000,2016-01-27T23:00:00+0000,Partly Cloudy,partly-cloudy-night,,,8.43,5.28,4.51,0.76,5.9,270.0,12.89,0.35,1015.21,
