latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T00:00:00+0000,Clear,clear-night,,,4.69,1.5,3.13,0.9,3.96,258.0,12.41,0.16,990.35,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T01:00:00+0000,Clear,clear-night,,,4.38,0.78,3.13,0.92,4.57,255.0,12.71,,991.16,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T02:00:00+0000,Clear,clear-night,,,4.4,0.39,2.79,0.89,5.42,254.0,12.71,0.0,992.09,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T03:00:00+0000,Clear,clear-night,,,4.74,0.93,2.8,0.87,5.18,253.0,12.71,0.0,992.81,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T04:00:00+0000,Clear,clear-night,,,4.4,0.1,2.75,0.89,6.09,255.0,13.04,0.0,993.17,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T05:00:00+0000,Clear,clear-night,,,4.82,0.63,2.26,0.84,6.07,253.0,12.84,0.0,993.46,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T06:00:00+0000,Clear,clear-night,,,4.52,0.16,2.26,0.85,6.29,253.0,12.38,0.0,993.86,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T07:00:00+0000,Clear,clear-night,,,4.34,-0.12,2.1,0.85,6.42,249.0,13.04,0.13,994.65,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T08:00:00+0000,Clear,clear-night,,,4.3,-0.38,1.74,0.83,6.98,253.0,12.54,0.16,994.98,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T09:00:00+0000,Clear,clear-day,,,4.52,-0.01,1.75,0.82,6.73,249.0,12.54,0.13,995.65,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T10:00:00+0000,Partly Cloudy,partly-cloudy-day,,,5.59,1.1,2.09,0.78,7.49,253.0,12.28,0.31,996.15,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T11:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.47,2.13,1.72,0.72,7.85,254.0,12.15,0.75,996.63,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T12:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.57,2.22,1.81,0.72,7.95,257.0,12.15,0.75,996.82,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T13:00:00+0000,Overcast,cloudy,,,7.03,2.97,2.41,0.72,7.48,260.0,11.56,1.0,996.91,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T14:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.93,2.83,2.87,0.75,7.52,269.0,11.49,0.75,997.47,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T15:00:00+0000,Partly Cloudy,partly-cloudy-day,,,6.47,2.44,3.56,0.82,6.89,270.0,11.56,0.31,998.24,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T16:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.39,2.3,3.13,0.8,7.0,268.0,12.15,0.75,999.22,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T17:00:00+0000,Clear,clear-night,,,5.8,1.39,2.66,0.8,7.44,266.0,11.47,,1000.3,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T18:00:00+0000,Mostly Cloudy,partly-cloudy-night,,,5.94,1.46,2.68,0.8,7.8,271.0,12.15,0.75,1000.87,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T19:00:00+0000,Mostly Cloudy,partly-cloudy-night,,,6.3,1.83,2.34,0.76,8.08,280.0,11.35,0.75,1001.72,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T20:00:00+0000,Overcast,cloudy,,,6.29,1.98,2.74,0.78,7.6,284.0,11.83,1.0,1003.0,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T21:00:00+0000,Clear,clear-night,,,5.93,1.57,2.74,0.8,7.41,292.0,12.41,,1004.44,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T22:00:00+0000,Clear,clear-night,,,5.74,1.37,2.76,0.81,7.27,295.0,11.83,,1006.19,
51.510357,-0.116773,2016-01-12T14:00:00+0000,2016-01-12T23:00:00+0000,Clear,clear-night,,,5.3,1.1,2.75,0.84,6.45,298.0,11.81,,1007.69,
