latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T00:00:00+0000,Clear,clear-night,,,6.28,4.02,4.46,0.88,3.04,11.0,6.55,,1010.04,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T01:00:00+0000,Clear,clear-night,,,6.25,4.29,4.45,0.88,2.61,16.0,6.1,,1011.03,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T02:00:00+0000,Clear,clear-night,,,6.23,4.34,4.36,0.88,2.51,3.0,6.1,,1012.03,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T03:00:00+0000,Clear,clear-night,,,6.2,4.06,4.46,0.89,2.83,356.0,5.78,,1012.76,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T04:00:00+0000,Clear,clear-night,,,6.13,4.17,4.36,0.88,2.58,4.0,6.15,,1013.57,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T05:00:00+0000,Clear,clear-night,,,6.13,4.21,4.38,0.89,2.53,357.0,6.12,,1014.44,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T06:00:00+0000,Clear,clear-night,,,6.13,4.52,4.37,0.88,2.17,345.0,6.34,,1015.37,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T07:00:00+0000,Overcast,cloudy,,,6.09,4.51,4.73,0.91,2.14,353.0,5.6,1.0,1016.34,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T08:00:00+0000,Overcast,cloudy,,,5.83,4.04,4.47,0.91,2.32,350.0,5.55,1.0,1017.31,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T09:00:00+0000,Overcast,cloudy,,,6.23,4.27,4.84,0.91,2.6,339.0,5.41,1.0,1018.35,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T10:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.44,4.44,4.88,0.9,2.71,354.0,6.68,0.72,1019.15,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T11:00:00+0000,Overcast,cloudy,,,7.34,5.51,5.04,0.85,2.72,353.0,8.06,1.0,1019.79,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T12:00:00+0000,Overcast,cloudy,,,7.54,5.79,4.96,0.84,2.66,356.0,9.78,1.0,1020.26,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T13:00:00+0000,Overcast,cloudy,,,8.11,6.52,4.42,0.78,2.58,357.0,10.61,1.0,1020.78,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T14:00:00+0000,Partly Cloudy,partly-cloudy-day,,,8.9,7.61,4.52,0.74,2.38,353.0,11.04,0.54,1021.03,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T15:00:00+0000,Partly Cloudy,partly-cloudy-day,,,8.98,7.97,4.0,0.71,2.04,357.0,10.33,0.54,1021.41,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T16:00:00+0000,Partly Cloudy,partly-cloudy-day,,,8.94,8.18,4.36,0.73,1.76,16.0,10.65,0.53,1021.88,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T17:00:00+0000,Partly Cloudy,partly-cloudy-day,,,8.86,8.38,3.94,0.71,1.46,16.0,10.49,0.54,1022.37,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T18:00:00+0000,Partly Cloudy,partly-cloudy-night,,,8.2,8.2,3.48,0.72,1.13,36.0,9.8,0.4,1022.98,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T19:00:00+0000,Clear,clear-night,,,7.74,7.74,3.76,0.76,1.14,60.0,9.01,0.13,1023.97,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T20:00:00+0000,Clear,clear-night,,,6.73,6.73,3.08,0.78,1.0,49.0,7.31,0.17,1024.63,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T21:00:00+0000,Clear,clear-night,,,5.74,5.74,3.1,0.83,0.83,41.0,6.05,0.07,1025.49,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T22:00:00+0000,Clear,clear-night,,,4.83,4.83,2.59,0.85,0.39,13.0,3.98,0.0,1026.08,
51.510357,-0.116773,2016-03-10T14:00:00+0000,2016-03-10T23:00:00+0000,Foggy,fog,,,4.09,4.09,1.63,0.84,0.63,0.0,3.09,0.0,1026.39,
