latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T00:00:00+0000,Clear,clear-night,,,8.16,4.86,6.69,0.9,6.13,133.0,10.44,,1004.38,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T01:00:00+0000,Clear,clear-night,,,8.23,4.89,6.8,0.91,6.3,131.0,10.83,,1003.03,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T02:00:00+0000,Clear,clear-night,,,8.29,5.11,7.29,0.93,5.93,134.0,11.88,,1002.1,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T03:00:00+0000,Clear,clear-night,,,8.83,5.75,7.77,0.93,6.04,133.0,11.97,,1001.24,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T04:00:00+0000,Clear,clear-night,,,9.28,6.43,7.76,0.9,5.68,132.0,11.81,,1000.38,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T05:00:00+0000,Clear,clear-night,,,9.73,6.88,7.79,0.88,6.07,133.0,12.05,,999.44,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T06:00:00+0000,Clear,clear-night,,,9.77,6.87,7.79,0.88,6.24,135.0,10.72,,998.79,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T07:00:00+0000,Overcast,cloudy,,,9.75,6.82,8.15,0.9,6.35,136.0,8.45,1.0,998.32,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T08:00:00+0000,Overcast,cloudy,,,9.46,6.44,8.34,0.93,6.34,140.0,8.56,1.0,997.91,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T09:00:00+0000,Overcast,cloudy,,,9.87,7.08,8.26,0.9,6.0,146.0,6.89,1.0,997.94,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T10:00:00+0000,Overcast,cloudy,,,10.26,10.26,8.29,0.88,6.2,144.0,6.47,1.0,997.61,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T11:00:00+0000,Overcast,cloudy,,,10.28,10.28,8.3,0.88,6.87,145.0,7.16,1.0,997.09,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T12:00:00+0000,Overcast,cloudy,,,10.31,10.31,8.34,0.88,6.8,144.0,6.79,1.0,996.49,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T13:00:00+0000,Overcast,cloudy,,,10.31,10.31,8.37,0.88,6.92,140.0,6.44,1.0,995.61,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T14:00:00+0000,Overcast,cloudy,,,10.27,10.27,8.81,0.91,6.29,134.0,6.66,1.0,994.97,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T15:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,10.36,10.36,8.88,0.91,5.1,146.0,7.23,0.75,994.83,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T16:00:00+0000,Overcast,cloudy,,,10.46,10.46,9.42,0.93,3.85,169.0,8.64,1.0,995.15,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T17:00:00+0000,Overcast,cloudy,,,10.77,10.77,9.78,0.94,4.02,205.0,7.6,1.0,995.7,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T18:00:00+0000,Overcast,cloudy,,,10.47,10.47,9.32,0.93,4.53,229.0,8.47,1.0,996.17,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T19:00:00+0000,Overcast,cloudy,,,10.48,10.48,9.31,0.92,5.66,243.0,9.38,1.0,997.06,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T20:00:00+0000,Clear,clear-night,,,10.41,10.41,8.77,0.9,6.15,254.0,8.8,,998.06,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T21:00:00+0000,Clear,clear-night,,,9.96,7.03,8.85,0.93,6.52,254.0,10.01,,998.93,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T22:00:00+0000,Clear,clear-night,,,10.34,10.34,8.6,0.89,6.29,257.0,11.52,,999.61,
51.510357,-0.116773,2016-01-02T14:00:00+0000,2016-01-02T23:00:00+0000,Clear,clear-night,,,10.29,10.29,8.31,0.87,5.97,253.0,10.4,,1000.13,
