latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T00:00:00+0000,Clear,clear-night,,,6.9,4.11,5.34,0.9,4.17,35.0,8.45,,1029.39,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T01:00:00+0000,Clear,clear-night,,,7.34,4.61,5.42,0.88,4.25,39.0,8.38,,1029.13,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T02:00:00+0000,Clear,clear-night,,,7.33,4.67,5.56,0.88,4.12,30.0,7.05,0.0,1028.87,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T03:00:00+0000,Clear,clear-night,,,6.96,4.27,5.97,0.93,3.98,33.0,6.37,,1028.74,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T04:00:00+0000,Clear,clear-night,,,6.98,4.3,6.03,0.94,3.98,36.0,7.66,,1028.61,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T05:00:00+0000,Clear,clear-night,,,7.41,4.59,5.92,0.9,4.46,42.0,7.82,,1028.68,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T06:00:00+0000,Clear,clear-night,,,7.33,4.49,5.4,0.88,4.47,49.0,8.43,,1028.83,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T07:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.88,3.79,4.83,0.87,4.77,51.0,8.43,0.75,1029.06,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T08:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.88,3.33,4.29,0.84,5.85,53.0,8.88,0.75,1029.48,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T09:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,7.32,3.78,3.21,0.75,6.16,55.0,10.41,0.75,1029.91,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T10:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,7.48,4.02,2.86,0.72,6.06,57.0,10.83,0.75,1030.08,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T11:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,7.89,4.37,2.51,0.69,6.58,60.0,11.86,0.75,1029.95,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T12:00:00+0000,Overcast,cloudy,,,8.46,4.96,1.71,0.62,7.01,61.0,12.05,1.0,1029.79,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T13:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,8.37,4.91,0.47,0.58,6.76,57.0,12.15,0.75,1029.64,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T14:00:00+0000,Partly Cloudy,partly-cloudy-day,,,8.82,5.34,-0.27,0.53,7.29,65.0,12.15,0.31,1029.15,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T15:00:00+0000,Partly Cloudy,partly-cloudy-day,,,8.9,5.36,0.12,0.54,7.59,66.0,12.15,0.31,1028.82,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T16:00:00+0000,Partly Cloudy,partly-cloudy-day,,,8.24,4.41,0.38,0.58,7.89,66.0,12.15,0.31,1028.74,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T17:00:00+0000,Partly Cloudy,partly-cloudy-day,,,7.3,3.32,0.75,0.63,7.47,62.0,12.15,0.31,1028.97,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T18:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.38,2.56,-0.33,0.62,6.23,60.0,12.05,0.75,1029.52,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T19:00:00+0000,Mostly Cloudy,partly-cloudy-night,,,6.27,2.55,0.11,0.65,5.91,58.0,12.12,0.75,1030.06,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T20:00:00+0000,Mostly Cloudy,partly-cloudy-night,,,6.3,2.89,0.8,0.68,5.16,49.0,11.96,0.75,1030.28,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T21:00:00+0000,Mostly Cloudy,partly-cloudy-night,,,6.31,2.96,1.63,0.72,5.02,46.0,11.51,0.75,1030.46,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T22:00:00+0000,Partly Cloudy,partly-cloudy-night,,,6.12,3.04,2.49,0.77,4.38,48.0,10.93,0.31,1030.8,
51.510357,-0.116773,2016-03-16T14:00:00+0000,2016-03-16T23:00:00+0000,Clear,clear-night,,,5.47,2.5,2.53,0.81,3.88,41.0,9.29,0.09,1031.04,
