latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T00:00:00+0000,Clear,clear-night,,,4.57,1.57,2.21,0.85,3.61,53.0,7.03,,1034.94,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T01:00:00+0000,Clear,clear-night,,,4.81,1.78,2.72,0.86,3.75,45.0,6.87,,1034.68,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T02:00:00+0000,Clear,clear-night,,,5.63,2.43,3.09,0.84,4.38,48.0,7.1,,1034.36,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T03:00:00+0000,Clear,clear-night,,,5.64,2.23,2.69,0.81,4.8,52.0,8.0,,1033.91,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T04:00:00+0000,Clear,clear-night,,,5.56,2.29,2.57,0.81,4.49,53.0,8.38,,1033.86,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T05:00:00+0000,Clear,clear-night,,,5.05,1.89,2.07,0.81,4.06,54.0,8.01,,1033.76,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T06:00:00+0000,Clear,clear-night,,,4.59,1.37,2.0,0.83,3.97,48.0,7.29,0.0,1033.73,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T07:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,5.08,1.32,1.68,0.79,5.26,57.0,7.15,0.75,1033.94,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T08:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,5.14,1.02,1.12,0.75,6.14,58.0,7.85,0.75,1034.11,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T09:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,5.39,1.16,0.77,0.72,6.61,60.0,7.95,0.75,1034.16,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T10:00:00+0000,Partly Cloudy,partly-cloudy-day,,,5.96,1.91,0.93,0.7,6.55,68.0,8.67,0.31,1033.82,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T11:00:00+0000,Clear,clear-day,,,7.05,3.11,1.19,0.66,7.12,63.0,9.69,0.11,1033.47,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T12:00:00+0000,Clear,clear-day,,,8.07,4.52,1.52,0.63,6.81,67.0,10.9,0.11,1033.16,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T13:00:00+0000,Clear,clear-day,,,9.14,5.85,-0.33,0.51,6.97,67.0,12.21,0.11,1032.42,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T14:00:00+0000,Clear,clear-day,,,10.11,10.11,-3.14,0.39,8.11,77.0,13.79,0.11,1031.62,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T15:00:00+0000,Clear,clear-day,,,10.47,10.47,-3.76,0.37,7.83,75.0,14.05,0.11,1030.99,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T16:00:00+0000,Partly Cloudy,partly-cloudy-day,,,10.23,10.23,-4.09,0.36,7.96,73.0,14.05,0.26,1030.62,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T17:00:00+0000,Clear,clear-day,,,8.72,4.96,-2.33,0.46,8.2,70.0,13.45,0.11,1030.45,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T18:00:00+0000,Clear,clear-night,,,7.61,3.94,-1.54,0.52,6.75,68.0,12.26,0.11,1030.66,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T19:00:00+0000,Clear,clear-night,,,6.59,2.99,-0.97,0.58,5.81,68.0,11.67,0.11,1030.9,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T20:00:00+0000,Clear,clear-night,,,6.07,2.75,-0.07,0.65,4.85,67.0,11.1,0.09,1031.11,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T21:00:00+0000,Clear,clear-night,,,5.98,2.97,0.31,0.67,4.16,63.0,10.51,0.09,1031.34,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T22:00:00+0000,Clear,clear-night,,,5.09,2.28,0.31,0.71,3.49,57.0,9.85,0.06,1031.45,
51.510357,-0.116773,2016-03-14T14:00:00+0000,2016-03-14T23:00:00+0000,Clear,clear-night,,,4.52,1.84,0.42,0.75,3.12,49.0,9.74,0.0,1031.61,
