latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T00:00:00+0000,Clear,clear-night,,,4.76,1.98,2.63,0.86,3.33,243.0,13.04,0.0,1020.72,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T01:00:00+0000,Clear,clear-night,,,3.74,1.69,2.11,0.89,2.2,233.0,11.97,0.0,1021.59,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T02:00:00+0000,Clear,clear-night,,,3.07,1.64,1.88,0.92,1.58,216.0,10.62,0.0,1022.02,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T03:00:00+0000,Clear,clear-night,,,2.97,2.97,1.79,0.92,1.34,203.0,8.05,0.0,1022.38,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T04:00:00+0000,Clear,clear-night,,,2.92,1.2,1.78,0.92,1.78,160.0,10.06,0.0,1022.81,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T05:00:00+0000,Clear,clear-night,,,2.34,2.34,1.29,0.93,0.98,168.0,8.9,0.0,1023.15,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T06:00:00+0000,Clear,clear-night,,,2.31,1.01,1.25,0.93,1.41,121.0,8.87,0.0,1023.09,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T07:00:00+0000,Clear,clear-night,,,2.16,0.33,1.15,0.93,1.77,109.0,7.95,0.14,1022.78,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T08:00:00+0000,Clear,clear-night,,,2.65,0.64,1.28,0.91,1.98,107.0,8.43,0.21,1022.58,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T09:00:00+0000,Clear,clear-day,,,3.63,1.12,1.03,0.83,2.67,109.0,9.82,0.23,1022.25,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T10:00:00+0000,Clear,clear-day,,,4.49,1.67,1.31,0.8,3.31,110.0,12.34,0.23,1021.29,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T11:00:00+0000,Partly Cloudy,partly-cloudy-day,,,5.36,2.38,1.72,0.77,3.86,111.0,13.15,0.26,1020.52,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T12:00:00+0000,Partly Cloudy,partly-cloudy-day,,,6.92,3.97,3.49,0.79,4.5,115.0,13.05,0.26,1019.17,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T13:00:00+0000,Partly Cloudy,partly-cloudy-day,,,7.49,4.5,3.61,0.76,4.89,117.0,12.7,0.26,1017.73,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T14:00:00+0000,Clear,clear-day,,,7.57,4.33,3.69,0.76,5.52,117.0,12.04,0.0,1016.37,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T15:00:00+0000,Overcast,cloudy,,,7.97,4.75,5.13,0.82,5.75,121.0,10.8,1.0,1015.18,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T16:00:00+0000,Overcast,cloudy,,,7.59,4.18,6.06,0.9,6.03,124.0,10.8,1.0,1014.05,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T17:00:00+0000,Clear,clear-night,,,7.97,4.58,6.12,0.88,6.25,123.0,11.41,,1012.76,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T18:00:00+0000,Clear,clear-night,,,7.99,4.5,6.11,0.88,6.58,123.0,11.47,,1011.42,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T19:00:00+0000,Clear,clear-night,,,8.03,4.46,5.76,0.86,6.82,126.0,11.84,,1010.41,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T20:00:00+0000,Clear,clear-night,,,8.21,4.63,5.68,0.84,7.01,125.0,12.38,,1009.14,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T21:00:00+0000,Clear,clear-night,,,8.22,4.61,5.66,0.84,7.13,124.0,12.12,,1007.83,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T22:00:00+0000,Clear,clear-night,,,8.18,4.73,5.75,0.85,6.62,129.0,11.44,,1006.66,
51.510357,-0.116773,2016-01-01T14:00:00+0000,2016-01-01T23:00:00+0000,Clear,clear-night,,,8.1,4.76,6.21,0.88,6.2,129.0,9.78,,1005.5,
