latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T00:00:00+0000,Breezy,wind,,,8.54,4.44,5.55,0.81,9.29,241.0,9.37,,985.63,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T01:00:00+0000,Clear,clear-night,,,7.64,3.91,5.09,0.84,6.97,220.0,12.46,,984.84,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T02:00:00+0000,Clear,clear-night,,,8.51,4.6,5.53,0.82,8.48,235.0,11.17,,984.68,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T03:00:00+0000,Clear,clear-night,,,8.03,4.14,3.53,0.73,7.89,231.0,13.24,0.0,984.54,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T04:00:00+0000,Clear,clear-night,,,7.21,3.06,3.34,0.76,7.98,231.0,13.31,,984.31,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T05:00:00+0000,Clear,clear-night,,,7.47,3.42,2.79,0.72,7.85,232.0,13.21,,984.08,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T06:00:00+0000,Clear,clear-night,,,7.43,3.19,1.9,0.68,8.53,232.0,12.55,,984.22,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T07:00:00+0000,Mostly Cloudy,partly-cloudy-night,,,7.37,3.03,2.19,0.7,8.82,231.0,11.56,0.75,984.12,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T08:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,7.15,2.67,1.88,0.69,9.07,228.0,11.64,0.75,984.04,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T09:00:00+0000,Breezy and Mostly Cloudy,wind,,,8.03,3.41,1.91,0.65,10.82,231.0,12.1,0.75,984.16,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T10:00:00+0000,Windy and Mostly Cloudy,wind,,,8.62,4.02,2.31,0.65,11.71,233.0,11.93,0.75,984.17,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T11:00:00+0000,Windy and Mostly Cloudy,wind,,,8.69,3.97,2.42,0.65,12.46,238.0,11.97,0.75,984.33,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T12:00:00+0000,Windy and Overcast,wind,,,9.23,4.73,2.52,0.63,12.27,238.0,11.72,1.0,984.06,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T13:00:00+0000,Windy and Mostly Cloudy,wind,,,8.32,3.56,4.18,0.75,12.05,244.0,11.04,0.75,984.52,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T14:00:00+0000,Windy and Overcast,wind,,,8.67,4.06,4.51,0.75,11.87,243.0,10.59,1.0,985.23,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T15:00:00+0000,Windy and Overcast,wind,,,9.01,4.33,3.93,0.7,12.85,246.0,10.36,1.0,986.04,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T16:00:00+0000,Windy and Mostly Cloudy,wind,,,8.52,3.74,3.97,0.73,12.45,250.0,11.04,0.75,987.54,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T17:00:00+0000,Windy and Overcast,wind,,,8.56,3.88,4.01,0.73,12.05,250.0,11.57,1.0,988.89,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T18:00:00+0000,Windy and Mostly Cloudy,wind,,,8.62,4.03,3.72,0.71,11.7,254.0,11.14,0.75,990.5,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T19:00:00+0000,Windy and Mostly Cloudy,wind,,,8.94,4.41,2.77,0.65,11.91,254.0,11.88,0.75,991.83,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T20:00:00+0000,Breezy and Partly Cloudy,wind,,,8.0,3.43,2.16,0.67,10.58,251.0,12.05,0.31,992.97,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T21:00:00+0000,Clear,clear-night,,,7.06,2.41,1.2,0.66,9.61,246.0,12.1,,993.83,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T22:00:00+0000,Clear,clear-night,,,6.67,2.04,0.6,0.65,9.05,242.0,12.49,,994.63,
51.510357,-0.116773,2016-02-08T14:00:00+0000,2016-02-08T23:00:00+0000,Clear,clear-night,,,6.46,2.13,0.14,0.64,7.81,240.0,12.38,0.0,994.73,
