latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T00:00:00+0000,Clear,clear-night,,,7.21,4.96,5.68,0.9,3.32,179.0,11.99,,997.29,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T01:00:00+0000,Clear,clear-night,,,8.04,5.97,6.29,0.89,3.3,182.0,11.99,,996.94,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T02:00:00+0000,Clear,clear-night,,,8.11,6.09,6.67,0.91,3.24,191.0,10.44,,996.5,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T03:00:00+0000,Clear,clear-night,,,8.08,5.82,6.26,0.88,3.67,194.0,11.22,0.0,996.14,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T04:00:00+0000,Clear,clear-night,,,7.68,5.72,5.87,0.88,3.01,191.0,12.55,,995.87,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T05:00:00+0000,Clear,clear-night,,,7.26,5.22,5.81,0.9,3.01,182.0,11.38,0.0,995.32,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T06:00:00+0000,Clear,clear-night,,,7.46,5.36,6.53,0.94,3.16,171.0,11.73,0.0,994.77,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T07:00:00+0000,Partly Cloudy,partly-cloudy-night,,,8.07,5.81,6.59,0.9,3.65,174.0,11.25,0.32,994.11,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T08:00:00+0000,Partly Cloudy,partly-cloudy-night,,,7.73,5.26,6.7,0.93,3.89,171.0,11.25,0.52,993.78,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T09:00:00+0000,Partly Cloudy,partly-cloudy-day,,,8.25,5.74,6.73,0.9,4.22,173.0,11.33,0.52,993.69,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T10:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,9.22,6.88,7.31,0.88,4.35,169.0,11.97,0.75,993.29,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T11:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,10.54,10.54,7.83,0.83,5.32,183.0,11.8,0.75,992.54,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T12:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,10.65,10.65,7.87,0.83,5.41,185.0,11.93,0.75,991.63,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T13:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,10.68,10.68,7.85,0.83,5.53,185.0,11.41,0.75,990.66,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T14:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,10.72,10.72,7.74,0.82,6.16,183.0,12.02,0.75,989.68,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T15:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,10.72,10.72,7.38,0.8,6.13,171.0,11.35,0.75,988.81,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T16:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,10.63,10.63,7.34,0.8,6.87,168.0,11.47,0.75,987.42,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T17:00:00+0000,Overcast,cloudy,,,9.59,6.29,7.72,0.88,7.44,166.0,9.37,1.0,985.89,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T18:00:00+0000,Overcast,cloudy,,,9.45,5.95,8.09,0.91,8.03,167.0,11.97,1.0,984.36,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T19:00:00+0000,Mostly Cloudy,partly-cloudy-night,,,9.79,6.46,7.77,0.87,7.78,178.0,11.49,0.75,983.59,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T20:00:00+0000,Mostly Cloudy,partly-cloudy-night,,,10.3,10.3,7.62,0.83,8.04,189.0,11.83,0.75,983.04,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T21:00:00+0000,Clear,clear-night,,,9.26,5.72,6.31,0.82,7.91,213.0,10.96,,983.08,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T22:00:00+0000,Clear,clear-night,,,6.61,2.7,4.86,0.89,6.66,210.0,10.54,0.0,983.45,
51.510357,-0.116773,2016-01-09T14:00:00+0000,2016-01-09T23:00:00+0000,Clear,clear-night,,,7.0,3.48,4.57,0.85,5.88,191.0,11.72,,982.86,
