latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T00:00:00+0000,Clear,clear-night,,,3.08,1.58,-2.25,0.68,1.63,288.0,12.89,0.0,1015.04,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T01:00:00+0000,Clear,clear-night,,,2.62,1.09,-2.39,0.69,1.6,287.0,12.89,0.0,1015.13,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T02:00:00+0000,Clear,clear-night,,,0.98,0.98,-2.21,0.79,1.27,278.0,13.04,0.0,1015.32,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T03:00:00+0000,Clear,clear-night,,,0.48,-1.13,-2.66,0.79,1.45,246.0,13.04,0.0,1015.26,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T04:00:00+0000,Clear,clear-night,,,-0.81,-2.58,-3.12,0.84,1.44,243.0,13.04,0.0,1015.24,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T05:00:00+0000,Clear,clear-night,,,-0.51,-2.56,-3.57,0.8,1.64,232.0,13.04,0.0,1015.48,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T06:00:00+0000,Clear,clear-night,,,-0.42,-2.63,-3.88,0.77,1.76,231.0,13.04,0.0,1015.86,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T07:00:00+0000,Partly Cloudy,partly-cloudy-day,,,-0.12,-2.07,-3.6,0.77,1.62,221.0,13.23,0.26,1016.0,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T08:00:00+0000,Partly Cloudy,partly-cloudy-day,,,0.98,-1.16,-3.16,0.74,1.88,210.0,12.89,0.52,1015.86,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T09:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,2.6,0.22,-2.93,0.67,2.34,214.0,12.25,0.69,1015.99,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T10:00:00+0000,Clear,clear-day,,,4.28,1.66,-2.56,0.61,2.97,233.0,11.56,,1016.12,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T11:00:00+0000,Overcast,cloudy,,,5.13,2.08,-1.78,0.61,3.91,225.0,12.25,1.0,1015.59,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T12:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.6,3.51,-0.26,0.62,4.63,229.0,12.15,0.67,1014.97,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T13:00:00+0000,Partly Cloudy,partly-cloudy-day,,,7.62,4.84,0.73,0.62,4.48,228.0,12.15,0.39,1014.25,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T14:00:00+0000,Overcast,cloudy,,,8.17,5.32,1.6,0.63,4.96,219.0,12.15,1.0,1013.64,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T15:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,8.57,5.59,1.27,0.6,5.55,221.0,11.99,0.75,1012.75,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T16:00:00+0000,Overcast,cloudy,,,8.04,5.12,1.96,0.65,5.06,230.0,11.64,1.0,1012.83,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T17:00:00+0000,Overcast,cloudy,,,7.45,4.38,2.88,0.73,5.05,216.0,11.57,1.0,1012.36,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T18:00:00+0000,Overcast,cloudy,,,7.23,4.27,3.31,0.76,4.67,205.0,9.32,1.0,1011.83,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T19:00:00+0000,Overcast,cloudy,,,6.41,3.17,4.42,0.87,4.85,194.0,9.45,1.0,1010.8,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T20:00:00+0000,Overcast,cloudy,,,6.49,3.07,5.33,0.92,5.32,187.0,8.69,1.0,1009.48,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T21:00:00+0000,Clear,clear-night,,,6.97,3.53,5.54,0.91,5.64,187.0,8.32,,1008.03,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T22:00:00+0000,Clear,clear-night,,,7.03,3.59,6.07,0.94,5.69,185.0,8.18,,1006.17,
51.510357,-0.116773,2016-03-08T14:00:00+0000,2016-03-08T23:00:00+0000,Clear,clear-night,,,7.12,3.88,6.44,0.95,5.23,182.0,7.9,,1004.25,
