latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T00:00:00+0000,Clear,clear-night,,,6.24,3.26,4.19,0.87,4.23,43.0,12.71,,1026.37,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T01:00:00+0000,Clear,clear-night,,,6.22,3.34,2.51,0.77,4.05,46.0,12.84,,1026.24,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T02:00:00+0000,Clear,clear-night,,,5.85,2.96,2.42,0.79,3.9,39.0,11.86,,1025.81,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T03:00:00+0000,Clear,clear-night,,,5.78,3.25,-3.67,0.51,3.29,39.0,12.13,,1025.36,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T04:00:00+0000,Clear,clear-night,,,6.14,3.66,3.51,0.83,3.32,34.0,11.88,,1025.09,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T05:00:00+0000,Clear,clear-night,,,5.32,2.68,3.21,0.86,3.3,25.0,10.54,,1025.21,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T06:00:00+0000,Clear,clear-night,,,5.28,2.71,3.69,0.89,3.19,25.0,12.02,,1025.38,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T07:00:00+0000,Overcast,cloudy,,,5.26,3.02,3.89,0.91,2.74,22.0,9.27,1.0,1025.56,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T08:00:00+0000,Overcast,cloudy,,,5.79,3.47,4.01,0.88,2.99,14.0,12.21,1.0,1025.87,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T09:00:00+0000,Overcast,cloudy,,,6.29,3.77,4.03,0.85,3.45,19.0,12.15,1.0,1025.65,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T10:00:00+0000,Overcast,cloudy,,,6.56,4.01,3.29,0.8,3.59,18.0,12.15,1.0,1025.6,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T11:00:00+0000,Overcast,cloudy,,,7.12,4.39,2.84,0.74,4.13,29.0,12.15,1.0,1025.56,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T12:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,8.13,5.68,2.32,0.67,4.05,45.0,12.15,0.75,1025.08,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T13:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,8.74,6.28,2.37,0.64,4.38,45.0,12.15,0.75,1024.64,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T14:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,9.29,7.31,2.47,0.62,3.65,42.0,12.15,0.75,1024.01,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T15:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,10.18,10.18,2.86,0.6,3.33,39.0,12.15,0.75,1023.78,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T16:00:00+0000,Partly Cloudy,partly-cloudy-day,,,10.26,10.26,2.81,0.6,3.66,29.0,12.15,0.39,1023.58,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T17:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,10.54,10.54,3.34,0.61,3.07,31.0,12.15,0.75,1023.47,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T18:00:00+0000,Clear,clear-day,,,9.98,8.61,3.65,0.65,2.8,24.0,12.15,0.16,1023.65,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T19:00:00+0000,Partly Cloudy,partly-cloudy-night,,,9.33,7.87,4.31,0.71,2.75,20.0,12.15,0.39,1024.08,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T20:00:00+0000,Clear,clear-night,,,8.83,7.13,4.78,0.76,2.95,29.0,12.42,,1024.37,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T21:00:00+0000,Clear,clear-night,,,8.4,7.29,5.29,0.81,2.04,28.0,12.89,0.0,1024.51,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T22:00:00+0000,Clear,clear-night,,,8.2,7.57,5.49,0.83,1.52,35.0,12.89,0.0,1024.6,
51.510357,-0.116773,2016-03-20T14:00:00+0000,2016-03-20T23:00:00+0000,Clear,clear-night,,,7.79,7.79,5.53,0.86,1.34,19.0,12.62,0.0,1024.69,
