latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T00:00:00+0000,Foggy,fog,,,3.8,3.8,2.76,0.93,0.46,75.0,2.35,0.0,1030.1,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T01:00:00+0000,Foggy,fog,,,4.13,4.13,3.28,0.94,0.67,68.0,1.85,0.0,1029.93,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T02:00:00+0000,Foggy,fog,,,4.23,4.23,2.93,0.91,0.79,86.0,1.74,0.0,1029.9,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T03:00:00+0000,Foggy,fog,,,4.28,4.28,3.37,0.94,0.42,69.0,1.63,0.0,1029.52,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T04:00:00+0000,Foggy,fog,,,4.27,4.27,3.36,0.94,0.41,60.0,1.59,0.0,1029.56,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T05:00:00+0000,Foggy,fog,,,4.25,4.25,3.34,0.94,0.11,81.0,1.48,0.0,1029.69,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T06:00:00+0000,Foggy,fog,,,4.01,4.01,3.44,0.96,0.03,13.0,1.5,,1029.79,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T07:00:00+0000,Foggy,fog,,,4.48,4.48,3.87,0.96,0.46,53.0,1.21,0.75,1030.17,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T08:00:00+0000,Foggy,fog,,,3.99,3.99,2.95,0.93,0.49,343.0,1.45,0.75,1030.7,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T09:00:00+0000,Foggy,fog,,,5.68,5.68,4.21,0.9,0.64,74.0,1.59,0.75,1031.13,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T10:00:00+0000,Foggy,fog,,,6.64,5.97,3.89,0.83,1.38,98.0,2.2,0.75,1031.27,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T11:00:00+0000,Foggy,fog,,,7.77,7.77,4.15,0.78,1.2,90.0,3.11,0.75,1031.22,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T12:00:00+0000,Partly Cloudy,partly-cloudy-day,,,9.41,9.41,4.34,0.71,0.25,83.0,3.83,0.5,1031.0,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T13:00:00+0000,Clear,clear-day,,,10.56,10.56,3.61,0.62,1.3,126.0,4.92,0.08,1030.62,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T14:00:00+0000,Clear,clear-day,,,10.87,10.87,3.22,0.59,0.76,207.0,6.26,0.18,1030.35,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T15:00:00+0000,Clear,clear-day,,,11.57,11.57,2.63,0.54,0.74,198.0,6.6,0.15,1030.51,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T16:00:00+0000,Clear,clear-day,,,10.74,10.74,2.22,0.56,0.34,140.0,6.73,0.2,1030.5,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T17:00:00+0000,Clear,clear-day,,,10.32,10.32,2.77,0.6,1.12,92.0,6.28,0.14,1030.48,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T18:00:00+0000,Clear,clear-night,,,8.71,8.24,2.66,0.66,1.44,87.0,5.1,0.12,1030.92,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T19:00:00+0000,Clear,clear-night,,,7.12,6.53,3.79,0.79,1.37,86.0,4.65,0.11,1031.22,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T20:00:00+0000,Clear,clear-night,,,6.14,4.66,3.96,0.86,2.04,96.0,3.49,0.13,1031.85,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T21:00:00+0000,Foggy,fog,,,5.54,5.54,3.54,0.87,1.28,75.0,2.77,0.15,1032.48,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T22:00:00+0000,Foggy,fog,,,4.88,4.88,3.39,0.9,1.05,75.0,2.29,0.0,1032.81,
51.510357,-0.116773,2016-03-12T14:00:00+0000,2016-03-12T23:00:00+0000,Foggy,fog,,,4.24,4.24,3.39,0.94,0.96,83.0,1.63,0.0,1032.98,
