latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T00:00:00+0000,Clear,clear-night,,,2.18,2.18,-1.25,0.78,0.31,176.0,12.47,0.0,1021.26,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T01:00:00+0000,Clear,clear-night,,,1.72,1.72,-1.34,0.8,0.3,133.0,12.3,0.0,1021.26,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T02:00:00+0000,Clear,clear-night,,,1.3,1.3,-1.38,0.82,0.3,113.0,11.39,0.0,1020.93,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T03:00:00+0000,Clear,clear-night,,,0.77,0.77,-1.84,0.83,0.39,148.0,11.88,0.0,1020.55,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T04:00:00+0000,Clear,clear-night,,,0.66,0.66,-1.93,0.83,0.26,31.0,11.8,0.0,1020.09,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T05:00:00+0000,Clear,clear-night,,,0.66,0.66,-0.9,0.89,0.18,59.0,12.2,0.0,1019.97,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T06:00:00+0000,Clear,clear-night,,,-0.19,-0.19,-1.33,0.92,0.2,352.0,11.7,0.0,1019.56,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T07:00:00+0000,Clear,clear-night,,,-0.03,-0.03,-1.3,0.91,0.42,84.0,12.09,0.13,1019.29,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T08:00:00+0000,Clear,clear-day,,,0.59,0.59,-0.65,0.91,0.34,79.0,12.13,0.11,1019.43,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T09:00:00+0000,Clear,clear-day,,,2.82,2.82,0.21,0.83,0.51,64.0,12.49,0.11,1019.26,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T10:00:00+0000,Clear,clear-day,,,4.27,4.27,0.74,0.78,0.91,55.0,12.59,0.16,1018.84,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T11:00:00+0000,Clear,clear-day,,,6.34,5.46,-1.16,0.59,1.52,62.0,12.15,0.16,1018.32,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T12:00:00+0000,Clear,clear-day,,,7.62,7.62,-2.42,0.49,1.1,54.0,12.15,0.16,1017.95,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T13:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,7.01,5.71,-4.16,0.45,2.0,37.0,12.15,0.75,1017.08,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T14:00:00+0000,Partly Cloudy,partly-cloudy-day,,,6.74,5.27,-3.94,0.46,2.13,17.0,12.15,0.31,1016.26,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T15:00:00+0000,Partly Cloudy,partly-cloudy-day,,,6.62,4.92,-4.46,0.45,2.37,23.0,12.15,0.31,1015.74,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T16:00:00+0000,Clear,clear-day,,,6.45,4.47,-3.86,0.48,2.69,16.0,12.89,0.16,1015.61,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T17:00:00+0000,Clear,clear-day,,,6.19,4.59,-4.08,0.48,2.17,17.0,12.89,0.11,1015.4,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T18:00:00+0000,Clear,clear-night,,,5.32,5.32,-4.63,0.49,1.21,17.0,13.04,0.11,1015.73,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T19:00:00+0000,Clear,clear-night,,,4.04,4.04,-4.08,0.55,0.92,354.0,13.04,0.0,1016.16,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T20:00:00+0000,Clear,clear-night,,,3.76,3.76,-3.91,0.57,1.03,337.0,14.05,0.0,1016.37,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T21:00:00+0000,Clear,clear-night,,,3.12,3.12,-3.96,0.6,0.84,323.0,14.05,0.0,1016.47,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T22:00:00+0000,Clear,clear-night,,,2.93,2.93,-3.85,0.61,0.58,328.0,12.67,0.0,1016.66,
51.510357,-0.116773,2016-02-24T14:00:00+0000,2016-02-24T23:00:00+0000,Clear,clear-night,,,2.09,2.09,-3.14,0.68,0.75,302.0,13.04,0.16,1016.5,
