latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T00:00:00+0000,Clear,clear-night,,,3.95,1.49,0.62,0.79,2.69,48.0,8.92,0.0,1031.47,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T01:00:00+0000,Clear,clear-night,,,3.91,1.55,1.12,0.82,2.57,42.0,8.45,0.0,1031.33,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T02:00:00+0000,Clear,clear-night,,,3.8,1.64,1.54,0.85,2.32,42.0,7.66,0.0,1031.08,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T03:00:00+0000,Clear,clear-night,,,3.32,1.36,1.48,0.88,2.05,34.0,7.69,0.0,1030.68,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T04:00:00+0000,Clear,clear-night,,,3.18,1.51,1.74,0.9,1.78,24.0,6.68,0.0,1030.44,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T05:00:00+0000,Clear,clear-night,,,3.56,2.12,1.68,0.88,1.64,24.0,6.69,0.0,1030.41,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T06:00:00+0000,Clear,clear-night,,,3.79,1.88,1.96,0.88,2.07,31.0,6.71,,1030.51,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T07:00:00+0000,Partly Cloudy,partly-cloudy-day,,,4.47,2.91,2.72,0.88,1.86,39.0,5.29,0.53,1030.51,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T08:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,5.69,3.16,3.84,0.88,3.26,31.0,5.15,0.75,1030.5,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T09:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,5.99,3.42,4.44,0.9,3.43,39.0,6.0,0.75,1030.67,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T10:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,7.07,4.41,4.98,0.87,3.98,48.0,7.71,0.75,1030.65,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T11:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,7.53,4.94,4.99,0.84,4.05,42.0,7.87,0.75,1030.58,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T12:00:00+0000,Overcast,cloudy,,,7.98,5.51,5.13,0.82,4.02,37.0,8.13,1.0,1030.45,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T13:00:00+0000,Overcast,cloudy,,,8.43,5.82,5.1,0.8,4.54,38.0,8.03,1.0,1030.08,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T14:00:00+0000,Overcast,cloudy,,,8.39,5.75,5.49,0.82,4.59,30.0,8.79,1.0,1029.8,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T15:00:00+0000,Overcast,cloudy,,,8.39,5.78,5.5,0.82,4.53,30.0,8.98,1.0,1029.38,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T16:00:00+0000,Overcast,cloudy,,,8.31,5.46,5.48,0.82,5.04,32.0,9.45,1.0,1029.18,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T17:00:00+0000,Overcast,cloudy,,,8.27,5.54,5.12,0.81,4.71,33.0,10.11,1.0,1029.11,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T18:00:00+0000,Overcast,cloudy,,,8.21,5.43,5.46,0.83,4.78,35.0,10.07,1.0,1029.19,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T19:00:00+0000,Overcast,cloudy,,,7.78,4.92,5.39,0.85,4.75,32.0,9.9,1.0,1029.44,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T20:00:00+0000,Overcast,cloudy,,,7.32,4.1,5.29,0.87,5.33,38.0,9.69,1.0,1029.44,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T21:00:00+0000,Clear,clear-night,,,6.88,3.64,4.98,0.88,5.11,27.0,9.91,,1029.3,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T22:00:00+0000,Clear,clear-night,,,6.87,3.83,4.94,0.88,4.65,30.0,9.45,,1029.46,
51.510357,-0.116773,2016-03-15T14:00:00+0000,2016-03-15T23:00:00+0000,Clear,clear-night,,,6.89,3.9,5.33,0.9,4.57,37.0,8.56,,1029.43,
