latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-30T23:00:00+0000,Clear,clear-night,,,7.24,6.13,4.38,0.82,1.85,256.0,12.78,0.16,1011.78,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T00:00:00+0000,Clear,clear-night,,,6.79,6.79,4.28,0.84,1.33,290.0,12.78,0.0,1012.08,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T01:00:00+0000,Clear,clear-night,,,7.36,6.69,4.65,0.83,1.45,314.0,12.78,0.0,1012.24,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T02:00:00+0000,Clear,clear-night,,,6.81,5.72,4.33,0.84,1.75,331.0,12.39,0.0,1012.43,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T03:00:00+0000,Clear,clear-night,,,6.44,5.27,3.86,0.84,1.78,341.0,12.71,0.0,1012.68,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T04:00:00+0000,Clear,clear-night,,,5.98,4.87,3.31,0.83,1.67,352.0,12.55,0.0,1013.21,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T05:00:00+0000,Clear,clear-night,,,5.87,4.53,3.37,0.84,1.86,339.0,12.36,0.0,1013.63,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T06:00:00+0000,Partly Cloudy,partly-cloudy-day,,,5.4,3.72,3.19,0.86,2.11,333.0,12.97,0.26,1013.94,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T07:00:00+0000,Partly Cloudy,partly-cloudy-day,,,6.0,4.43,3.54,0.84,2.11,333.0,12.81,0.26,1014.74,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T08:00:00+0000,Clear,clear-day,,,7.24,5.21,3.46,0.77,3.0,349.0,13.47,0.11,1015.32,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T09:00:00+0000,Clear,clear-day,,,8.48,6.48,3.63,0.72,3.35,2.0,13.39,0.13,1015.59,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T10:00:00+0000,Clear,clear-day,,,9.58,7.51,3.29,0.65,3.97,350.0,12.28,0.22,1015.75,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T11:00:00+0000,Partly Cloudy,partly-cloudy-day,,,9.98,8.2,2.11,0.58,3.55,3.0,12.15,0.31,1015.77,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T12:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,11.0,11.0,1.51,0.52,3.9,11.0,12.15,0.75,1015.46,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T13:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,11.43,11.43,1.21,0.49,3.73,357.0,12.15,0.75,1015.27,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T14:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,11.84,11.84,0.93,0.47,3.49,5.0,12.15,0.75,1015.32,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T15:00:00+0000,Partly Cloudy,partly-cloudy-day,,,11.98,11.98,0.64,0.46,3.33,16.0,12.89,0.26,1015.43,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T16:00:00+0000,Partly Cloudy,partly-cloudy-day,,,11.9,11.9,0.85,0.47,2.91,21.0,12.63,0.31,1015.72,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T17:00:00+0000,Clear,clear-day,,,11.87,11.87,3.02,0.55,2.98,62.0,12.34,0.13,1016.15,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T18:00:00+0000,Clear,clear-day,,,10.85,10.85,3.02,0.58,2.62,67.0,12.28,0.11,1016.75,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T19:00:00+0000,Clear,clear-night,,,8.84,7.73,2.97,0.67,2.14,47.0,12.57,0.11,1017.34,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T20:00:00+0000,Clear,clear-night,,,7.53,7.53,3.76,0.77,1.27,54.0,12.71,0.11,1018.46,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T21:00:00+0000,Clear,clear-night,,,6.87,6.87,3.89,0.81,0.82,24.0,12.79,0.07,1019.28,
51.510357,-0.116773,2016-03-31T14:00:00+0000,2016-03-31T22:00:00+0000,Clear,clear-night,,,6.27,6.27,3.83,0.84,0.45,64.0,12.42,0.07,1019.26,
