latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-06T23:00:00+0000,Clear,clear-night,,,6.36,2.71,2.03,0.74,5.76,246.0,12.84,0.07,1007.43,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T00:00:00+0000,Clear,clear-night,,,5.89,2.08,2.05,0.76,5.85,243.0,12.84,0.07,1007.33,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T01:00:00+0000,Clear,clear-night,,,5.76,2.13,1.62,0.75,5.33,243.0,12.07,0.0,1007.24,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T02:00:00+0000,Clear,clear-night,,,5.33,1.62,1.68,0.77,5.28,244.0,12.84,0.0,1007.11,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T03:00:00+0000,Clear,clear-night,,,4.92,1.16,1.97,0.81,5.17,247.0,13.04,0.11,1007.0,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T04:00:00+0000,Mostly Cloudy,partly-cloudy-night,,,5.23,1.55,1.5,0.77,5.15,241.0,13.04,0.75,1007.17,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T05:00:00+0000,Mostly Cloudy,partly-cloudy-night,,,5.24,1.49,1.62,0.77,5.32,241.0,13.04,0.75,1007.43,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T06:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,5.42,1.59,2.13,0.79,5.58,246.0,12.57,0.75,1007.71,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T07:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.03,2.19,2.13,0.76,6.04,249.0,12.42,0.75,1008.02,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T08:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.77,2.98,2.21,0.73,6.45,255.0,11.97,0.75,1008.2,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T09:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,7.69,4.01,2.72,0.71,6.88,258.0,12.15,0.75,1008.31,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T10:00:00+0000,Overcast,cloudy,,,8.51,5.06,3.04,0.68,6.86,257.0,11.93,1.0,1008.49,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T11:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,7.68,4.05,3.83,0.77,6.72,257.0,11.64,0.75,1008.67,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T12:00:00+0000,Overcast,cloudy,,,7.98,4.53,4.46,0.78,6.41,261.0,11.15,1.0,1008.83,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T13:00:00+0000,Overcast,cloudy,,,7.72,4.42,5.11,0.84,5.78,264.0,10.44,1.0,1008.9,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T14:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,8.12,5.46,6.04,0.87,4.49,268.0,12.15,0.75,1009.03,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T15:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,9.57,7.26,5.56,0.76,4.51,276.0,12.26,0.73,1009.13,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T16:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,10.82,10.82,4.84,0.67,4.57,283.0,12.15,0.75,1009.26,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T17:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,9.56,7.87,6.18,0.79,3.21,282.0,12.07,0.75,1009.63,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T18:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,9.0,6.77,5.18,0.77,4.0,285.0,12.15,0.75,1010.45,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T19:00:00+0000,Mostly Cloudy,partly-cloudy-night,,,8.25,6.96,5.08,0.8,2.23,304.0,10.9,0.75,1011.32,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T20:00:00+0000,Mostly Cloudy,partly-cloudy-night,,,7.94,5.86,4.6,0.79,3.29,276.0,12.41,0.75,1012.06,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T21:00:00+0000,Partly Cloudy,partly-cloudy-night,,,7.52,5.62,5.41,0.87,2.86,253.0,12.71,0.39,1012.26,
51.510357,-0.116773,2016-04-07T14:00:00+0000,2016-04-07T22:00:00+0000,Clear,clear-night,,,7.03,5.02,5.02,0.87,2.89,262.0,12.67,0.2,1012.56,
