latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-03T23:00:00+0000,Clear,clear-night,,,10.26,10.26,9.37,0.94,1.42,184.0,6.63,0.0,1002.5,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T00:00:00+0000,Clear,clear-night,,,9.73,9.25,8.81,0.94,1.58,174.0,6.04,0.0,1002.44,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T01:00:00+0000,Clear,clear-night,,,10.08,10.08,9.2,0.94,2.33,171.0,7.19,0.0,1002.51,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T02:00:00+0000,Clear,clear-night,,,9.73,8.38,8.48,0.92,2.69,175.0,9.41,0.0,1002.31,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T03:00:00+0000,Clear,clear-night,,,9.67,8.16,8.28,0.91,2.94,183.0,10.75,0.0,1002.04,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T04:00:00+0000,Clear,clear-night,,,9.58,8.08,8.13,0.91,2.9,188.0,10.7,0.0,1001.62,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T05:00:00+0000,Clear,clear-night,,,9.14,7.79,7.77,0.91,2.53,183.0,10.9,0.0,1001.4,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T06:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,9.07,7.71,7.82,0.92,2.52,176.0,10.3,0.69,1001.66,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T07:00:00+0000,Partly Cloudy,partly-cloudy-day,,,9.14,7.34,7.77,0.91,3.25,172.0,10.91,0.32,1002.01,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T08:00:00+0000,Partly Cloudy,partly-cloudy-day,,,9.69,7.81,7.93,0.89,3.61,176.0,10.72,0.52,1002.41,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T09:00:00+0000,Partly Cloudy,partly-cloudy-day,,,10.51,10.51,7.52,0.82,4.14,184.0,11.86,0.52,1002.63,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T10:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,11.92,11.92,7.9,0.76,4.92,191.0,12.15,0.75,1002.45,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T11:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,12.33,12.33,7.31,0.71,5.41,180.0,12.15,0.75,1002.08,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T12:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,11.96,11.96,7.23,0.73,5.6,178.0,12.15,0.75,1002.16,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T13:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,12.04,12.04,7.2,0.72,5.48,184.0,12.15,0.75,1002.06,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T14:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,12.36,12.36,7.67,0.73,5.28,186.0,11.8,0.75,1001.95,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T15:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,12.42,12.42,7.3,0.71,5.51,184.0,12.1,0.75,1001.75,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T16:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,11.54,11.54,7.89,0.78,5.52,190.0,11.46,0.75,1001.78,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T17:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,11.47,11.47,7.73,0.78,4.87,189.0,12.15,0.75,1001.84,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T18:00:00+0000,Partly Cloudy,partly-cloudy-day,,,10.93,10.93,7.54,0.8,3.97,185.0,12.15,0.52,1002.23,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T19:00:00+0000,Clear,clear-night,,,10.26,10.26,7.21,0.81,3.53,185.0,12.39,0.13,1002.84,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T20:00:00+0000,Clear,clear-night,,,9.68,8.23,7.19,0.85,2.83,180.0,13.6,0.13,1003.29,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T21:00:00+0000,Clear,clear-night,,,9.08,7.63,7.07,0.87,2.65,179.0,13.04,0.07,1003.58,
51.510357,-0.116773,2016-04-04T14:00:00+0000,2016-04-04T22:00:00+0000,Clear,clear-night,,,8.56,6.78,7.09,0.9,3.0,193.0,12.62,0.16,1003.94,
