latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-04T23:00:00+0000,Partly Cloudy,partly-cloudy-night,,,8.54,7.01,7.24,0.92,2.63,202.0,12.09,0.38,1004.17,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T00:00:00+0000,Clear,clear-night,,,8.46,7.06,7.36,0.93,2.42,213.0,10.78,0.0,1004.34,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T01:00:00+0000,Clear,clear-night,,,8.42,6.98,7.49,0.94,2.46,219.0,9.8,,1004.21,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T02:00:00+0000,Clear,clear-night,,,7.92,6.82,7.16,0.95,1.95,228.0,8.29,0.0,1004.14,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T03:00:00+0000,Clear,clear-night,,,7.94,6.93,7.29,0.96,1.85,218.0,8.93,0.0,1004.21,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T04:00:00+0000,Clear,clear-night,,,8.38,7.33,7.73,0.96,1.97,228.0,8.5,,1004.53,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T05:00:00+0000,Clear,clear-night,,,8.26,6.89,7.53,0.95,2.34,246.0,8.18,0.0,1005.01,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T06:00:00+0000,Clear,clear-day,,,7.94,6.47,7.22,0.95,2.38,249.0,7.69,0.11,1005.61,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T07:00:00+0000,Clear,clear-day,,,8.19,6.55,7.01,0.92,2.69,265.0,9.99,0.09,1006.13,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T08:00:00+0000,Clear,clear-day,,,9.41,7.76,6.89,0.84,3.08,267.0,11.75,0.11,1006.58,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T09:00:00+0000,Clear,clear-day,,,10.98,10.98,6.64,0.75,3.21,268.0,11.86,0.16,1006.94,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T10:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,11.69,11.69,6.04,0.68,3.8,269.0,12.15,0.75,1007.24,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T11:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,12.37,12.37,5.57,0.63,4.52,259.0,12.15,0.75,1007.42,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T12:00:00+0000,Partly Cloudy,partly-cloudy-day,,,13.33,13.33,4.99,0.57,4.81,269.0,12.15,0.31,1007.41,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T13:00:00+0000,Partly Cloudy,partly-cloudy-day,,,14.66,14.66,4.92,0.52,5.18,273.0,12.15,0.31,1007.42,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T14:00:00+0000,Partly Cloudy,partly-cloudy-day,,,14.03,14.03,3.43,0.49,5.34,274.0,12.15,0.31,1007.56,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T15:00:00+0000,Clear,clear-day,,,14.39,14.39,2.63,0.45,4.72,277.0,12.15,0.11,1007.69,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T16:00:00+0000,Clear,clear-day,,,14.27,14.27,1.93,0.43,4.21,267.0,12.7,0.11,1008.07,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T17:00:00+0000,Clear,clear-day,,,13.86,13.86,1.63,0.43,3.84,273.0,12.7,0.11,1008.32,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T18:00:00+0000,Clear,clear-day,,,13.26,13.26,1.79,0.46,2.8,271.0,12.7,0.11,1008.88,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T19:00:00+0000,Clear,clear-night,,,12.1,12.1,1.81,0.49,2.49,255.0,13.37,0.11,1009.57,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T20:00:00+0000,Partly Cloudy,partly-cloudy-night,,,11.43,11.43,2.36,0.54,2.91,253.0,14.05,0.26,1010.18,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T21:00:00+0000,Clear,clear-night,,,10.88,10.88,3.58,0.61,3.4,246.0,13.04,0.07,1010.76,
51.510357,-0.116773,2016-04-05T14:00:00+0000,2016-04-05T22:00:00+0000,Clear,clear-night,,,9.79,7.91,3.58,0.65,3.65,237.0,13.04,0.07,1011.02,
