latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T00:00:00+0000,Clear,clear-night,,,2.37,2.37,-1.04,0.78,0.76,2.0,12.57,0.0,994.54,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T01:00:00+0000,Clear,clear-night,,,2.61,2.61,-1.13,0.76,1.22,329.0,12.54,0.0,995.16,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T02:00:00+0000,Clear,clear-night,,,2.26,0.83,-1.12,0.78,1.49,324.0,12.2,0.0,995.37,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T03:00:00+0000,Clear,clear-night,,,2.17,0.69,-1.63,0.76,1.52,307.0,11.12,0.0,995.58,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T04:00:00+0000,Clear,clear-night,,,1.37,-0.49,-1.68,0.8,1.71,313.0,10.75,0.0,995.93,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T05:00:00+0000,Clear,clear-night,,,0.98,-1.36,-1.67,0.82,2.03,317.0,9.75,0.0,996.58,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T06:00:00+0000,Clear,clear-night,,,1.03,-1.46,-0.89,0.87,2.17,317.0,7.72,0.0,997.0,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T07:00:00+0000,Clear,clear-day,,,0.98,-2.56,-0.56,0.89,3.29,325.0,6.31,0.0,997.9,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T08:00:00+0000,Partly Cloudy,partly-cloudy-day,,,2.15,-1.31,-0.37,0.83,3.51,325.0,5.83,0.31,998.52,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T09:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,2.82,-0.68,0.33,0.84,3.78,319.0,6.39,0.66,999.0,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T10:00:00+0000,Overcast,cloudy,,,3.46,0.0,1.26,0.86,3.95,322.0,8.05,1.0,999.4,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T11:00:00+0000,Overcast,cloudy,,,4.14,0.48,2.05,0.86,4.58,332.0,9.95,1.0,999.73,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T12:00:00+0000,Overcast,cloudy,,,5.21,1.58,1.86,0.79,5.06,342.0,11.49,1.0,1000.02,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T13:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.23,2.74,1.59,0.72,5.31,342.0,11.93,0.75,1000.19,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T14:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.02,2.21,1.1,0.71,5.96,344.0,11.17,0.75,1000.67,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T15:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,5.31,1.72,1.62,0.77,5.02,340.0,11.65,0.75,1001.07,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T16:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,6.11,2.82,0.5,0.67,4.78,343.0,12.15,0.75,1001.52,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T17:00:00+0000,Partly Cloudy,partly-cloudy-day,,,5.44,2.53,0.93,0.73,3.76,324.0,12.15,0.39,1002.04,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T18:00:00+0000,Partly Cloudy,partly-cloudy-night,,,4.69,1.54,1.51,0.8,3.89,319.0,12.15,0.27,1002.76,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T19:00:00+0000,Clear,clear-night,,,4.03,0.88,1.56,0.84,3.65,326.0,11.86,0.23,1003.67,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T20:00:00+0000,Clear,clear-night,,,4.02,0.55,1.08,0.81,4.17,322.0,12.71,0.08,1004.29,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T21:00:00+0000,Clear,clear-night,,,3.95,0.6,1.01,0.81,3.95,320.0,12.84,0.07,1004.77,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T22:00:00+0000,Clear,clear-night,,,3.51,-0.01,0.61,0.81,4.06,313.0,12.84,0.0,1005.22,
51.510357,-0.116773,2016-03-05T14:00:00+0000,2016-03-05T23:00:00+0000,Clear,clear-night,,,3.04,-0.75,0.52,0.83,4.35,311.0,12.71,0.0,1005.47,
