latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T00:00:00+0000,Clear,clear-night,,,9.31,5.59,2.97,0.65,8.73,245.0,12.46,0.0,1015.65,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T01:00:00+0000,Clear,clear-night,,,9.31,5.63,3.48,0.67,8.54,249.0,12.57,0.0,1015.78,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T02:00:00+0000,Clear,clear-night,,,9.33,5.89,3.43,0.67,7.69,247.0,11.8,0.0,1015.48,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T03:00:00+0000,Clear,clear-night,,,8.82,5.28,3.37,0.69,7.47,245.0,12.5,0.0,1015.34,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T04:00:00+0000,Clear,clear-night,,,8.78,5.44,3.76,0.71,6.78,241.0,12.57,0.0,1014.97,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T05:00:00+0000,Clear,clear-night,,,8.39,4.89,3.91,0.73,6.92,240.0,12.39,0.0,1014.67,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T06:00:00+0000,Clear,clear-night,,,8.79,5.51,4.2,0.73,6.6,243.0,12.39,,1014.34,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T07:00:00+0000,Partly Cloudy,partly-cloudy-night,,,9.11,5.71,3.81,0.69,7.31,242.0,11.88,0.5,1014.06,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T08:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,9.12,5.76,3.48,0.68,7.16,244.0,11.75,0.75,1013.94,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T09:00:00+0000,Partly Cloudy,partly-cloudy-day,,,8.66,5.14,4.19,0.73,7.27,256.0,11.76,0.39,1014.09,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T10:00:00+0000,Partly Cloudy,partly-cloudy-day,,,7.8,4.07,3.78,0.76,7.14,261.0,12.15,0.52,1014.52,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T11:00:00+0000,Clear,clear-day,,,9.07,5.53,3.86,0.7,7.72,261.0,12.42,0.13,1014.44,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T12:00:00+0000,Partly Cloudy,partly-cloudy-day,,,9.33,5.52,0.77,0.55,9.15,264.0,12.15,0.31,1013.89,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T13:00:00+0000,Partly Cloudy,partly-cloudy-day,,,9.62,5.83,0.79,0.54,9.45,264.0,12.1,0.31,1013.76,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T14:00:00+0000,Partly Cloudy,partly-cloudy-day,,,9.64,5.84,0.84,0.54,9.53,262.0,12.15,0.31,1013.81,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T15:00:00+0000,Clear,clear-day,,,9.51,5.77,-0.18,0.51,9.05,262.0,12.15,0.16,1013.94,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T16:00:00+0000,Clear,clear-day,,,8.52,4.67,-0.49,0.53,8.29,259.0,12.15,0.16,1014.54,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T17:00:00+0000,Clear,clear-night,,,7.43,3.78,0.28,0.61,6.54,265.0,12.28,0.11,1014.99,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T18:00:00+0000,Clear,clear-night,,,6.92,3.21,-0.13,0.61,6.34,253.0,12.42,0.0,1015.84,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T19:00:00+0000,Clear,clear-night,,,6.8,3.15,0.68,0.65,6.08,248.0,13.79,0.0,1016.34,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T20:00:00+0000,Clear,clear-night,,,6.25,2.57,1.06,0.69,5.78,247.0,13.7,0.16,1016.68,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T21:00:00+0000,Clear,clear-night,,,6.11,2.54,1.19,0.71,5.43,252.0,13.6,0.11,1017.1,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T22:00:00+0000,Clear,clear-night,,,5.26,1.47,1.21,0.75,5.42,251.0,12.99,0.0,1017.22,
51.510357,-0.116773,2016-02-02T14:00:00+0000,2016-02-02T23:00:00+0000,Clear,clear-night,,,4.74,1.07,1.24,0.78,4.88,251.0,11.65,0.0,1016.99,
