latitude,longitude,created_at_datetime,forecast_datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,ozone
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T00:00:00+0000,Clear,clear-night,,,6.92,3.27,4.48,0.84,6.18,211.0,9.82,0.0,983.04,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T01:00:00+0000,Clear,clear-night,,,6.46,2.81,3.76,0.83,5.86,210.0,12.71,0.0,983.03,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T02:00:00+0000,Clear,clear-night,,,6.37,3.02,3.23,0.8,5.07,203.0,12.71,0.0,983.1,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T03:00:00+0000,Clear,clear-night,,,6.39,2.89,3.16,0.8,5.42,203.0,12.84,0.0,983.35,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T04:00:00+0000,Clear,clear-night,,,6.39,2.91,2.78,0.78,5.37,207.0,12.65,0.0,983.13,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T05:00:00+0000,Clear,clear-night,,,6.52,3.07,2.81,0.77,5.38,205.0,12.71,0.0,983.3,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T06:00:00+0000,Clear,clear-night,,,6.93,3.41,3.18,0.77,5.86,202.0,12.71,0.0,983.3,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T07:00:00+0000,Clear,clear-night,,,6.71,3.21,3.13,0.78,5.64,209.0,12.71,0.07,983.72,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T08:00:00+0000,Clear,clear-night,,,5.91,2.44,2.85,0.81,5.06,211.0,12.41,0.2,984.31,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T09:00:00+0000,Clear,clear-day,,,5.97,2.42,3.31,0.83,5.29,213.0,12.15,0.18,985.2,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T10:00:00+0000,Clear,clear-day,,,6.37,3.01,3.72,0.83,5.09,211.0,12.15,0.16,985.66,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T11:00:00+0000,Clear,clear-day,,,6.99,3.87,4.29,0.83,4.92,213.0,11.88,0.16,985.86,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T12:00:00+0000,Clear,clear-day,,,7.94,4.83,3.85,0.75,5.44,213.0,12.15,0.16,985.8,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T13:00:00+0000,Partly Cloudy,partly-cloudy-day,,,8.38,5.44,3.47,0.71,5.33,214.0,12.15,0.39,985.52,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T14:00:00+0000,Mostly Cloudy,partly-cloudy-day,,,8.01,5.18,3.43,0.73,4.8,203.0,12.15,0.75,985.25,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T15:00:00+0000,Partly Cloudy,partly-cloudy-day,,,7.39,4.32,3.2,0.75,5.03,209.0,11.54,0.32,985.62,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T16:00:00+0000,Clear,clear-day,,,6.69,3.57,2.8,0.76,4.75,198.0,12.15,0.18,985.96,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T17:00:00+0000,Clear,clear-night,,,6.26,3.11,2.34,0.76,4.59,202.0,11.73,0.2,986.1,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T18:00:00+0000,Clear,clear-night,,,5.73,2.67,2.74,0.81,4.18,199.0,12.84,0.16,986.63,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T19:00:00+0000,Clear,clear-night,,,5.26,2.14,2.74,0.84,4.05,195.0,13.7,0.13,986.98,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T20:00:00+0000,Partly Cloudy,partly-cloudy-night,,,5.23,2.49,2.81,0.84,3.42,194.0,13.7,0.26,987.31,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T21:00:00+0000,Partly Cloudy,partly-cloudy-night,,,4.89,2.55,3.27,0.89,2.77,184.0,13.7,0.26,987.23,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T22:00:00+0000,Partly Cloudy,partly-cloudy-night,,,5.39,2.89,3.41,0.87,3.12,173.0,13.41,0.26,986.92,
51.510357,-0.116773,2016-01-10T14:00:00+0000,2016-01-10T23:00:00+0000,Partly Cloudy,partly-cloudy-night,,,6.28,3.91,3.69,0.83,3.21,176.0,11.76,0.27,986.52,
